User_ID,Gender,Age,City,Country,Swipe_Count_Per_Day,Matches,Conversations,Meetings,Relationships,Active_Hour,Day_of_Week,Distance_Miles,Session_Time_Minutes
1399,Female,28,Bangalore,India,99,7,5,2,0,22,Tuesday,9.1,7
1400,Male,23,Hamburg,Germany,195,24,16,8,0,18,Monday,5.7,16
1401,Female,22,Manchester,UK,112,14,10,5,0,13,Wednesday,7.0,68
1402,Male,25,Montreal,Canada,69,7,3,1,0,21,Sunday,7.5,23
1403,Male,21,Berlin,Germany,130,11,6,2,0,18,Saturday,47.0,85
1404,Male,28,Tokyo,Japan,59,7,5,1,0,18,Monday,1.9,27
1405,Male,29,Vancouver,Canada,189,25,14,6,0,18,Sunday,40.5,72
1406,Female,28,Lyon,France,42,4,2,0,0,20,Wednesday,30.8,55
1407,Male,25,London,UK,167,20,15,9,0,23,Wednesday,44.4,32
1408,Female,20,Phoenix,USA,63,4,2,1,0,15,Monday,8.6,33
1409,Female,27,Toronto,Canada,42,4,3,1,0,21,Monday,4.2,68
1410,Female,30,Houston,USA,149,19,15,5,0,18,Tuesday,3.9,75
1411,Male,34,Hamburg,Germany,66,7,5,2,0,16,Friday,41.2,66
1412,Male,25,Vancouver,Canada,87,5,2,1,0,21,Tuesday,46.8,70
1413,Male,32,Mumbai,India,59,4,3,1,0,23,Saturday,17.4,50
1414,Male,31,Chennai,India,66,8,5,3,0,22,Tuesday,35.5,66
1415,Female,27,Houston,USA,156,8,5,3,0,10,Thursday,19.2,76
1416,Female,36,Abu Dhabi,UAE,51,5,3,0,0,21,Tuesday,1.0,41
1417,Male,28,Montreal,Canada,188,16,8,4,0,20,Wednesday,8.1,85
1418,Male,36,Hyderabad,India,42,3,2,0,0,5,Wednesday,0.7,90
1419,Male,25,Manchester,UK,171,14,9,3,0,14,Sunday,2.9,60
1420,Female,20,Paris,France,23,1,0,0,0,21,Wednesday,2.4,36
1421,Female,18,Chennai,India,138,14,10,4,0,15,Monday,5.2,66
1422,Male,32,Singapore,Singapore,174,25,14,6,0,22,Wednesday,48.6,73
1423,Male,23,Birmingham,UK,183,26,21,12,2,22,Tuesday,1.4,53
1424,Male,22,Manchester,UK,27,3,2,1,0,18,Tuesday,1.6,13
1425,Male,31,Singapore,Singapore,116,8,4,2,0,18,Saturday,1.8,76
1426,Male,27,Delhi,India,99,10,7,3,0,21,Wednesday,13.7,30
1427,Male,22,Los Angeles,USA,85,11,5,2,0,22,Tuesday,7.5,39
1428,Male,33,Munich,Germany,67,9,5,1,0,21,Friday,19.0,31
1429,Male,23,New York,USA,65,5,2,1,0,22,Wednesday,1.2,45
1430,Male,31,Rio de Janeiro,Brazil,154,17,11,5,0,20,Thursday,20.0,47
1431,Female,35,Delhi,India,76,6,3,0,0,17,Friday,33.6,82
1432,Male,18,Lyon,France,86,6,3,1,0,12,Monday,6.9,89
1433,Male,28,Berlin,Germany,104,10,5,2,0,20,Monday,1.5,6
1434,Female,30,Abu Dhabi,UAE,166,15,7,2,0,22,Wednesday,8.6,49
1435,Male,21,Hyderabad,India,106,10,7,4,0,18,Wednesday,4.6,43
1436,Male,20,Chicago,USA,57,6,3,0,0,12,Monday,1.6,64
1437,Male,23,Lyon,France,172,15,9,3,0,14,Friday,48.8,15
1438,Female,29,Munich,Germany,75,10,5,2,0,20,Thursday,1.3,33
1439,Female,25,Manchester,UK,95,13,7,3,0,21,Sunday,3.4,42
1440,Male,26,Toronto,Canada,73,8,4,1,0,17,Sunday,43.3,9
1441,Male,36,Bangalore,India,56,5,2,1,0,18,Saturday,29.5,41
1442,Male,19,Mumbai,India,68,10,6,3,0,20,Monday,8.2,83
1443,Female,22,Vancouver,Canada,106,13,9,5,0,19,Friday,10.5,7
1444,Male,29,Chennai,India,166,24,13,8,0,20,Thursday,1.1,20
1445,Male,22,Rio de Janeiro,Brazil,22,2,1,0,0,20,Tuesday,12.4,40
1446,Male,29,Manchester,UK,34,1,0,0,0,16,Sunday,2.7,32
1447,Male,34,Los Angeles,USA,52,5,3,2,0,10,Monday,2.0,25
1448,Male,22,Phoenix,USA,94,5,3,1,0,20,Saturday,28.6,18
1449,Female,19,Montreal,Canada,102,13,8,4,0,2,Wednesday,3.9,74
1450,Male,28,Seoul,South Korea,132,8,5,2,0,10,Tuesday,6.2,79
1451,Female,24,Melbourne,Australia,92,11,9,5,0,19,Saturday,5.9,14
1452,Female,31,Houston,USA,53,3,2,0,0,15,Saturday,7.0,58
1453,Female,26,Rio de Janeiro,Brazil,38,3,1,0,0,19,Friday,1.5,84
1454,Male,25,Lyon,France,110,7,4,2,0,15,Tuesday,5.2,54
1455,Male,27,London,UK,61,3,2,0,0,20,Saturday,33.7,87
1456,Male,33,Manchester,UK,69,8,4,2,0,4,Wednesday,9.1,7
1457,Male,30,Munich,Germany,168,23,11,5,0,20,Friday,40.7,49
1458,Male,22,Abu Dhabi,UAE,100,6,4,1,0,6,Thursday,18.4,81
1459,Male,23,Vancouver,Canada,147,14,10,3,0,21,Monday,24.0,15
1460,Male,29,Munich,Germany,54,2,1,0,0,14,Monday,8.7,57
1461,Male,29,Abu Dhabi,UAE,190,22,14,6,0,21,Saturday,8.4,42
1462,Male,30,London,UK,30,2,1,0,0,20,Monday,7.4,33
1463,Male,27,Mumbai,India,166,17,13,7,0,10,Tuesday,13.9,27
1464,Female,25,Hyderabad,India,95,9,7,2,0,21,Friday,5.2,56
1465,Male,35,Houston,USA,155,12,8,2,0,19,Sunday,10.1,54
1466,Male,27,Rio de Janeiro,Brazil,148,20,13,7,0,12,Sunday,25.6,56
1467,Male,32,Abu Dhabi,UAE,50,5,3,1,0,19,Saturday,42.4,27
1468,Male,20,London,UK,24,1,0,0,0,14,Wednesday,47.5,77
1469,Female,26,Montreal,Canada,177,16,12,5,0,4,Friday,14.0,25
1470,Male,24,Manchester,UK,48,5,2,0,0,19,Saturday,0.6,30
1471,Male,23,Chennai,India,68,9,4,2,0,19,Friday,32.0,5
1472,Female,26,Melbourne,Australia,196,12,7,4,0,23,Monday,4.3,60
1473,Male,21,Birmingham,UK,78,5,3,1,0,17,Saturday,48.4,32
1474,Female,28,Toronto,Canada,41,4,2,1,0,6,Tuesday,1.5,60
1475,Male,29,Chicago,USA,68,4,2,0,0,21,Monday,44.0,33
1476,Male,26,London,UK,138,17,12,3,0,23,Saturday,9.6,66
1477,Male,28,Abu Dhabi,UAE,181,22,17,6,0,8,Monday,42.5,36
1478,Female,27,Munich,Germany,52,5,3,1,0,14,Wednesday,26.8,73
1479,Male,22,Paris,France,147,9,6,4,0,21,Thursday,9.6,56
1480,Male,25,Abu Dhabi,UAE,63,7,4,2,0,20,Friday,5.9,25
1481,Male,27,Toronto,Canada,180,20,15,8,1,14,Thursday,5.0,84
1482,Male,30,Berlin,Germany,97,5,3,1,0,17,Wednesday,30.0,76
1483,Male,22,Chennai,India,90,5,3,1,0,10,Thursday,3.2,63
1484,Male,22,Hamburg,Germany,107,7,5,2,0,4,Sunday,0.8,42
1485,Male,27,Hamburg,Germany,151,19,15,6,0,10,Tuesday,9.6,10
1486,Male,24,Delhi,India,161,17,8,5,0,16,Wednesday,7.8,5
1487,Male,20,Seoul,South Korea,190,24,14,5,0,17,Wednesday,39.8,18
1488,Male,25,Toronto,Canada,80,4,3,1,0,18,Tuesday,3.8,54
1489,Female,21,Seoul,South Korea,172,14,7,4,0,18,Friday,5.9,61
1490,Female,30,Paris,France,95,8,5,2,0,21,Saturday,5.0,58
1491,Female,27,Hamburg,Germany,72,6,4,1,0,4,Wednesday,6.2,10
1492,Male,25,Mumbai,India,190,16,10,6,0,2,Wednesday,25.2,21
1493,Male,32,Toronto,Canada,142,9,7,4,0,10,Friday,2.7,86
1494,Male,23,Delhi,India,132,17,10,4,0,20,Saturday,25.0,33
1495,Male,25,Tokyo,Japan,79,8,4,1,0,20,Saturday,1.5,81
1496,Male,28,Dubai,UAE,83,7,5,3,0,21,Tuesday,35.6,86
1497,Female,21,Mumbai,India,157,17,12,6,0,22,Friday,2.2,90
1498,Male,27,Paris,France,108,6,4,1,0,17,Wednesday,28.0,12
1499,Male,36,Los Angeles,USA,112,9,4,1,0,16,Saturday,7.8,43
1500,Male,30,Sydney,Australia,95,5,3,1,0,21,Tuesday,8.6,82
1501,Male,24,Melbourne,Australia,27,1,0,0,0,23,Tuesday,6.6,81
1502,Female,32,Toronto,Canada,29,2,1,0,0,16,Sunday,5.7,30
1503,Male,29,Bangalore,India,195,10,5,2,0,19,Wednesday,29.4,70
1504,Male,22,Sydney,Australia,164,22,13,7,0,21,Thursday,5.1,53
1505,Female,22,Rio de Janeiro,Brazil,36,5,2,1,0,16,Thursday,27.3,48
1506,Male,24,Berlin,Germany,167,18,9,2,0,16,Thursday,0.7,34
1507,Female,25,Houston,USA,200,11,7,3,0,20,Thursday,9.4,71
1508,Male,22,Abu Dhabi,UAE,191,21,13,5,0,5,Sunday,29.7,86
1509,Male,23,Sydney,Australia,48,6,3,1,0,14,Sunday,5.5,29
1510,Male,31,Rio de Janeiro,Brazil,135,18,11,7,1,16,Wednesday,41.6,31
1511,Male,27,Chennai,India,153,9,5,1,0,16,Sunday,5.6,15
1512,Male,24,Munich,Germany,145,19,10,6,0,18,Saturday,36.3,78
1513,Male,28,Vancouver,Canada,167,9,5,2,0,19,Tuesday,25.0,85
1514,Female,29,Bangalore,India,149,15,7,4,0,20,Tuesday,4.2,20
1515,Male,27,New York,USA,83,12,8,5,0,20,Wednesday,7.4,10
1516,Male,33,Lyon,France,155,12,8,2,0,20,Wednesday,1.8,32
1517,Male,27,Bangalore,India,198,25,17,6,0,21,Monday,3.8,81
1518,Male,28,Birmingham,UK,73,6,4,1,0,20,Sunday,43.7,60
1519,Male,24,Paris,France,83,4,2,0,0,15,Wednesday,8.8,17
1520,Male,23,Birmingham,UK,120,17,12,6,1,7,Thursday,0.8,25
1521,Male,19,Chennai,India,124,6,4,1,0,20,Wednesday,7.2,57
1522,Male,31,São Paulo,Brazil,46,5,3,2,0,12,Friday,35.4,43
1523,Male,25,Houston,USA,29,1,0,0,0,20,Tuesday,2.5,22
1524,Female,40,Sydney,Australia,46,3,1,0,0,21,Friday,2.5,7
1525,Male,25,Montreal,Canada,122,9,6,4,0,14,Friday,5.3,40
1526,Female,26,Sydney,Australia,136,17,13,7,0,11,Sunday,23.2,63
1527,Male,21,São Paulo,Brazil,70,3,2,1,0,1,Sunday,8.4,39
1528,Female,27,Abu Dhabi,UAE,28,1,0,0,0,8,Thursday,5.0,88
1529,Male,30,Birmingham,UK,74,6,4,1,0,18,Friday,9.2,49
1530,Male,26,Tokyo,Japan,183,25,20,7,0,20,Sunday,0.9,38
1531,Male,32,Birmingham,UK,41,4,3,1,0,20,Monday,7.2,68
1532,Male,18,Tokyo,Japan,200,15,10,3,0,23,Saturday,6.4,83
1533,Male,37,Phoenix,USA,90,9,5,2,0,17,Wednesday,33.0,31
1534,Male,23,Hyderabad,India,40,5,3,1,0,19,Tuesday,1.5,84
1535,Male,28,Toronto,Canada,45,5,2,0,0,19,Monday,16.1,9
1536,Male,31,Bangalore,India,80,7,5,2,0,21,Friday,0.6,64
1537,Male,26,Montreal,Canada,82,5,4,2,0,21,Friday,2.3,9
1538,Male,28,London,UK,61,3,1,0,0,22,Monday,29.9,28
1539,Male,28,Seoul,South Korea,91,11,8,5,0,18,Thursday,28.2,44
1540,Male,23,Los Angeles,USA,57,7,5,2,0,2,Wednesday,6.7,6
1541,Male,31,Mumbai,India,41,2,1,0,0,16,Saturday,41.9,65
1542,Female,36,Chennai,India,177,9,6,2,0,19,Tuesday,1.2,64
1543,Male,25,Paris,France,54,4,2,1,0,21,Monday,1.5,90
1544,Male,33,Rio de Janeiro,Brazil,157,16,12,4,0,12,Saturday,31.5,57
1545,Male,18,Rio de Janeiro,Brazil,151,17,9,4,0,8,Friday,4.8,8
1546,Male,23,Birmingham,UK,132,17,11,3,0,17,Wednesday,32.7,15
1547,Male,31,Dubai,UAE,155,22,16,10,0,15,Sunday,3.6,34
1548,Male,28,Mumbai,India,150,14,9,6,0,21,Wednesday,2.3,6
1549,Male,30,Dubai,UAE,145,17,12,7,0,19,Sunday,1.1,7
1550,Male,26,Chennai,India,83,10,7,4,0,14,Monday,5.9,77
1551,Female,28,Singapore,Singapore,20,1,0,0,0,23,Tuesday,15.6,68
1552,Male,28,Vancouver,Canada,168,19,15,7,0,21,Thursday,8.1,48
1553,Male,39,Seoul,South Korea,160,14,11,5,0,20,Saturday,4.6,17
1554,Male,26,Birmingham,UK,134,7,3,1,0,23,Saturday,3.0,69
1555,Male,18,Phoenix,USA,24,1,0,0,0,20,Sunday,4.4,8
1556,Male,22,Chennai,India,167,18,10,5,0,13,Thursday,1.0,12
1557,Male,26,New York,USA,55,6,4,1,0,3,Friday,9.3,41
1558,Female,34,Phoenix,USA,120,7,4,2,0,20,Tuesday,8.0,50
1559,Male,28,Rio de Janeiro,Brazil,76,6,3,0,0,15,Friday,14.4,19
1560,Male,31,Chicago,USA,180,12,8,3,0,21,Monday,12.5,82
1561,Male,31,New York,USA,33,1,0,0,0,19,Tuesday,15.2,85
1562,Male,28,Hyderabad,India,42,2,1,0,0,21,Saturday,7.6,33
1563,Female,28,Abu Dhabi,UAE,86,6,4,2,0,19,Thursday,2.6,86
1564,Male,18,Tokyo,Japan,26,1,0,0,0,23,Tuesday,22.4,24
1565,Male,19,Chicago,USA,145,21,14,5,0,19,Sunday,9.6,55
1566,Male,37,New York,USA,150,13,8,4,0,6,Tuesday,21.1,14
1567,Female,23,Toronto,Canada,159,14,11,4,0,14,Saturday,1.1,31
1568,Male,23,Los Angeles,USA,125,18,9,4,0,16,Tuesday,3.5,39
1569,Female,25,Toronto,Canada,116,12,9,3,0,16,Friday,24.3,50
1570,Male,31,Singapore,Singapore,64,3,1,0,0,14,Sunday,6.9,83
1571,Male,29,Sydney,Australia,57,5,2,1,0,20,Friday,30.2,27
1572,Male,32,Sydney,Australia,152,11,8,4,0,18,Wednesday,42.7,10
1573,Male,32,Delhi,India,70,8,4,2,0,10,Saturday,3.5,72
1574,Male,35,Tokyo,Japan,81,8,4,2,0,18,Tuesday,10.0,30
1575,Male,18,Munich,Germany,174,24,12,4,0,3,Wednesday,29.0,19
1576,Male,30,Abu Dhabi,UAE,196,19,10,6,0,14,Sunday,45.4,54
1577,Female,35,Hyderabad,India,195,23,19,13,2,20,Sunday,28.7,72
1578,Male,39,Hyderabad,India,22,2,1,0,0,19,Saturday,5.0,26
1579,Male,22,Sydney,Australia,20,1,0,0,0,18,Thursday,0.8,70
1580,Male,18,Munich,Germany,140,20,11,7,1,13,Wednesday,7.9,73
1581,Male,25,Vancouver,Canada,127,13,6,3,0,18,Saturday,32.0,50
1582,Male,30,Sydney,Australia,28,1,0,0,0,21,Tuesday,48.6,25
1583,Female,31,Singapore,Singapore,118,13,9,4,0,21,Monday,4.7,50
1584,Male,31,Munich,Germany,196,12,8,5,0,21,Monday,7.5,57
1585,Female,29,New York,USA,142,20,11,4,0,8,Sunday,7.9,41
1586,Female,22,Lyon,France,197,12,8,3,0,16,Friday,0.7,43
1587,Female,26,Singapore,Singapore,39,5,3,1,0,18,Thursday,4.0,75
1588,Female,20,Lyon,France,94,8,6,2,0,16,Tuesday,1.4,5
1589,Male,31,Mumbai,India,147,13,9,3,0,13,Sunday,22.9,36
1590,Male,18,Bangalore,India,48,3,2,1,0,18,Tuesday,4.0,77
1591,Male,30,Phoenix,USA,116,15,10,6,1,15,Saturday,2.0,42
1592,Male,29,Dubai,UAE,114,14,9,4,0,21,Monday,2.4,69
1593,Male,21,Abu Dhabi,UAE,186,18,15,9,1,21,Monday,3.4,34
1594,Male,33,Abu Dhabi,UAE,67,9,5,1,0,13,Saturday,1.0,77
1595,Male,26,Paris,France,155,13,7,3,0,10,Thursday,2.9,6
1596,Male,35,São Paulo,Brazil,116,13,7,4,0,22,Tuesday,48.7,56
1597,Male,25,Phoenix,USA,75,10,6,3,0,18,Sunday,9.2,71
1598,Female,22,Berlin,Germany,193,14,7,3,0,18,Wednesday,37.5,82
1599,Female,20,Dubai,UAE,41,5,3,1,0,18,Wednesday,6.7,46
1600,Male,28,Los Angeles,USA,141,14,11,5,0,21,Sunday,7.2,8
1601,Male,27,Seoul,South Korea,66,6,4,2,0,21,Monday,17.1,87
1602,Male,23,Houston,USA,47,5,3,1,0,14,Thursday,2.1,42
1603,Male,30,Delhi,India,88,11,7,3,0,18,Sunday,6.0,31
1604,Male,23,Singapore,Singapore,65,4,3,1,0,8,Monday,9.8,39
1605,Male,22,Chicago,USA,35,3,1,0,0,10,Tuesday,13.3,29
1606,Male,30,Abu Dhabi,UAE,30,4,2,1,0,19,Thursday,17.4,40
1607,Male,27,Singapore,Singapore,132,8,4,1,0,0,Friday,5.8,55
1608,Female,29,Bangalore,India,86,4,3,1,0,5,Monday,18.8,82
1609,Male,24,Abu Dhabi,UAE,146,9,7,2,0,11,Wednesday,22.0,77
1610,Female,27,Los Angeles,USA,52,6,4,1,0,13,Sunday,6.6,50
1611,Female,23,Dubai,UAE,180,19,9,5,0,16,Sunday,7.6,51
1612,Female,24,Seoul,South Korea,25,1,0,0,0,15,Friday,2.3,14
1613,Female,29,São Paulo,Brazil,80,8,4,2,0,15,Tuesday,2.3,31
1614,Male,18,London,UK,82,7,3,1,0,12,Sunday,14.6,33
1615,Female,25,Paris,France,28,2,1,0,0,15,Friday,7.9,29
1616,Female,35,Delhi,India,83,7,3,1,0,16,Friday,31.6,87
1617,Male,36,Mumbai,India,89,5,4,1,0,22,Wednesday,34.5,83
1618,Male,36,Los Angeles,USA,50,3,2,0,0,16,Wednesday,9.1,54
1619,Male,27,Chicago,USA,164,11,7,3,0,15,Thursday,7.2,17
1620,Male,23,Birmingham,UK,122,7,4,2,0,21,Wednesday,9.0,23
1621,Male,31,Vancouver,Canada,78,4,2,0,0,16,Wednesday,20.9,29
1622,Male,23,Houston,USA,36,3,1,0,0,19,Saturday,14.1,86
1623,Male,27,Sydney,Australia,133,13,9,4,0,15,Wednesday,20.1,21
1624,Male,36,Chicago,USA,148,15,11,4,0,18,Friday,9.3,5
1625,Male,21,Toronto,Canada,146,16,12,4,0,19,Friday,5.8,50
1626,Male,25,Seoul,South Korea,178,25,13,6,0,21,Wednesday,5.4,86
1627,Male,28,Sydney,Australia,69,9,6,4,0,21,Tuesday,2.1,70
1628,Male,19,Montreal,Canada,52,6,4,1,0,12,Saturday,8.0,55
1629,Male,28,Hyderabad,India,22,2,1,0,0,6,Tuesday,49.6,62
1630,Male,29,Toronto,Canada,68,7,4,1,0,11,Sunday,9.3,16
1631,Male,20,Singapore,Singapore,23,2,1,0,0,19,Thursday,3.0,48
1632,Female,24,Los Angeles,USA,168,14,7,2,0,14,Saturday,1.2,15
1633,Male,27,Melbourne,Australia,178,12,6,3,0,3,Thursday,37.8,58
1634,Female,35,Rio de Janeiro,Brazil,155,9,6,1,0,21,Sunday,29.0,60
1635,Female,24,Sydney,Australia,110,5,3,1,0,18,Thursday,36.4,33
1636,Male,29,Manchester,UK,70,9,4,2,0,18,Thursday,9.4,17
1637,Male,25,Houston,USA,70,6,3,1,0,21,Sunday,8.7,31
1638,Female,36,Munich,Germany,94,6,5,3,0,13,Wednesday,14.1,75
1639,Male,36,Montreal,Canada,178,19,10,4,0,12,Friday,3.4,39
1640,Male,26,Montreal,Canada,63,4,2,1,0,17,Friday,5.9,6
1641,Male,33,Hyderabad,India,77,6,4,1,0,21,Tuesday,4.6,39
1642,Male,20,New York,USA,20,2,1,0,0,20,Tuesday,7.4,35
1643,Male,26,Singapore,Singapore,28,3,1,0,0,20,Thursday,35.4,17
1644,Male,26,Vancouver,Canada,149,21,14,5,0,21,Monday,4.8,88
1645,Female,23,São Paulo,Brazil,126,16,8,5,0,18,Wednesday,45.3,16
1646,Male,31,Tokyo,Japan,152,18,12,8,0,15,Friday,10.5,71
1647,Male,32,Tokyo,Japan,163,14,8,3,0,10,Wednesday,19.2,36
1648,Male,28,Rio de Janeiro,Brazil,128,13,7,2,0,19,Monday,28.9,20
1649,Male,32,Toronto,Canada,125,17,11,5,0,18,Sunday,5.3,69
1650,Male,33,Manchester,UK,148,18,13,8,0,15,Friday,3.4,26
1651,Male,23,Sydney,Australia,143,21,10,6,1,14,Sunday,22.2,22
1652,Male,18,Houston,USA,197,18,10,6,0,21,Friday,37.3,61
1653,Male,24,Los Angeles,USA,37,3,1,0,0,13,Tuesday,33.3,27
1654,Female,29,Sydney,Australia,177,10,8,5,0,15,Thursday,48.6,31
1655,Female,27,Dubai,UAE,21,2,1,0,0,20,Tuesday,7.3,80
1656,Male,29,Paris,France,80,11,5,3,0,18,Monday,7.9,83
1657,Female,18,Munich,Germany,65,3,1,0,0,19,Wednesday,9.2,40
1658,Male,31,Birmingham,UK,33,3,2,1,0,18,Thursday,8.7,5
1659,Male,21,Paris,France,76,8,4,2,0,21,Monday,8.6,79
1660,Female,31,Paris,France,56,7,5,1,0,0,Monday,9.4,24
1661,Male,25,Los Angeles,USA,72,3,2,0,0,10,Thursday,1.9,26
1662,Male,32,Toronto,Canada,160,10,8,3,0,14,Saturday,28.4,71
1663,Male,23,Berlin,Germany,67,7,4,1,0,17,Friday,38.8,54
1664,Female,24,London,UK,140,12,6,3,0,11,Friday,1.0,27
1665,Female,20,São Paulo,Brazil,87,6,3,1,0,23,Wednesday,5.5,67
1666,Female,30,Chicago,USA,65,3,2,1,0,19,Saturday,18.7,81
1667,Male,36,Birmingham,UK,137,11,5,2,0,14,Tuesday,36.0,62
1668,Male,33,Rio de Janeiro,Brazil,95,7,4,2,0,20,Wednesday,7.8,37
1669,Male,32,Vancouver,Canada,114,14,8,2,0,20,Sunday,30.4,23
1670,Male,29,Seoul,South Korea,165,15,10,5,0,22,Tuesday,48.4,34
1671,Male,20,Munich,Germany,179,26,16,8,0,17,Sunday,46.2,22
1672,Male,33,Mumbai,India,67,7,4,1,0,14,Thursday,1.2,63
1673,Female,22,Manchester,UK,108,9,7,4,0,21,Friday,34.2,75
1674,Male,24,Bangalore,India,161,19,15,6,0,22,Friday,9.2,60
1675,Male,29,London,UK,32,3,2,0,0,20,Tuesday,39.9,81
1676,Male,29,Phoenix,USA,123,6,3,0,0,23,Saturday,4.3,83
1677,Male,38,Delhi,India,186,21,16,10,1,15,Wednesday,2.4,78
1678,Male,22,Phoenix,USA,182,24,15,4,0,20,Sunday,22.0,90
1679,Female,34,Bangalore,India,178,26,18,5,0,19,Monday,5.1,59
1680,Male,35,Singapore,Singapore,46,5,2,1,0,9,Sunday,46.9,9
1681,Male,30,Phoenix,USA,21,1,0,0,0,21,Thursday,5.5,78
1682,Male,23,Montreal,Canada,59,7,5,2,0,18,Wednesday,9.4,67
1683,Male,25,Chicago,USA,188,13,9,3,0,21,Thursday,6.6,14
1684,Male,22,Hyderabad,India,35,2,1,0,0,2,Saturday,6.4,79
1685,Male,29,Montreal,Canada,69,4,2,0,0,20,Wednesday,21.5,82
1686,Male,28,Mumbai,India,146,13,8,5,0,19,Wednesday,46.9,5
1687,Male,22,Abu Dhabi,UAE,175,9,5,1,0,16,Monday,2.8,89
1688,Male,27,Melbourne,Australia,171,14,8,3,0,18,Friday,30.4,49
1689,Male,26,Singapore,Singapore,44,3,2,0,0,16,Tuesday,14.8,55
1690,Male,18,Montreal,Canada,141,7,4,2,0,12,Wednesday,14.8,40
1691,Female,30,Rio de Janeiro,Brazil,159,10,5,2,0,17,Sunday,9.4,10
1692,Male,26,Hyderabad,India,159,16,11,4,0,23,Thursday,0.6,55
1693,Male,23,São Paulo,Brazil,117,9,5,2,0,22,Saturday,2.4,29
1694,Male,24,Vancouver,Canada,96,7,3,1,0,22,Thursday,7.3,82
1695,Male,28,London,UK,30,4,3,1,0,16,Sunday,1.4,23
1696,Female,26,Chennai,India,45,2,1,0,0,21,Tuesday,1.6,81
1697,Male,42,Singapore,Singapore,195,22,12,3,0,0,Thursday,3.1,40
1698,Male,30,Dubai,UAE,198,28,14,7,1,23,Tuesday,7.6,42
1699,Male,33,Bangalore,India,82,8,5,3,0,2,Sunday,2.9,78
1700,Male,30,New York,USA,113,8,4,2,0,14,Tuesday,8.2,62
1701,Male,32,Los Angeles,USA,104,14,7,2,0,18,Wednesday,7.4,87
1702,Male,23,Hamburg,Germany,129,9,4,2,0,10,Friday,2.1,35
1703,Male,28,Munich,Germany,87,7,5,3,0,21,Saturday,2.7,19
1704,Male,29,Tokyo,Japan,67,9,4,2,0,21,Wednesday,47.9,42
1705,Male,26,Hamburg,Germany,171,24,12,4,0,16,Wednesday,1.4,76
1706,Male,30,Melbourne,Australia,50,6,4,1,0,20,Sunday,9.8,25
1707,Female,20,Phoenix,USA,51,5,3,1,0,21,Monday,43.6,44
1708,Male,22,New York,USA,134,6,3,1,0,6,Monday,3.9,13
1709,Male,25,Manchester,UK,194,9,5,2,0,21,Sunday,4.5,49
1710,Male,28,Berlin,Germany,35,3,1,0,0,16,Thursday,1.0,53
1711,Female,26,Houston,USA,194,25,18,12,1,21,Monday,7.5,87
1712,Female,22,Hamburg,Germany,167,17,11,6,0,23,Tuesday,4.2,20
1713,Male,28,Munich,Germany,146,11,8,3,0,21,Monday,48.8,66
1714,Female,31,Singapore,Singapore,42,4,2,0,0,15,Monday,27.4,35
1715,Male,28,Lyon,France,174,20,11,6,0,6,Wednesday,2.3,76
1716,Female,24,Bangalore,India,81,10,7,4,0,15,Wednesday,5.0,35
1717,Male,26,Melbourne,Australia,106,12,6,2,0,16,Saturday,12.7,83
1718,Male,23,Abu Dhabi,UAE,64,6,3,1,0,23,Friday,8.9,6
1719,Female,18,Seoul,South Korea,41,3,1,0,0,21,Wednesday,7.1,84
1720,Male,27,Melbourne,Australia,76,4,2,1,0,3,Saturday,7.8,60
1721,Female,26,Phoenix,USA,146,13,8,3,0,10,Thursday,3.3,66
1722,Male,24,Singapore,Singapore,133,6,4,1,0,20,Tuesday,41.9,22
1723,Male,35,Hamburg,Germany,141,18,10,3,0,21,Thursday,24.7,26
1724,Male,31,Toronto,Canada,55,4,3,1,0,18,Tuesday,17.7,70
1725,Male,20,Singapore,Singapore,123,17,13,8,1,21,Wednesday,5.1,80
1726,Male,34,Sydney,Australia,75,11,8,4,0,16,Sunday,41.6,37
1727,Male,25,Berlin,Germany,178,24,18,5,0,23,Tuesday,4.5,60
1728,Male,21,Phoenix,USA,53,6,5,2,0,19,Saturday,7.2,73
1729,Female,35,Houston,USA,104,11,7,3,0,18,Tuesday,27.5,25
1730,Male,31,Manchester,UK,171,25,18,7,0,19,Wednesday,4.9,69
1731,Male,32,Sydney,Australia,154,9,7,2,0,17,Monday,5.7,42
1732,Male,29,Sydney,Australia,32,2,1,0,0,20,Thursday,7.6,78
1733,Male,39,Chennai,India,26,3,1,0,0,21,Tuesday,31.7,5
1734,Female,24,Seoul,South Korea,133,8,5,1,0,19,Thursday,4.3,5
1735,Male,22,Dubai,UAE,135,15,9,3,0,6,Wednesday,7.7,68
1736,Male,36,London,UK,85,8,4,1,0,21,Sunday,1.8,12
1737,Male,22,Bangalore,India,47,3,2,1,0,23,Friday,3.3,23
1738,Female,29,Tokyo,Japan,71,4,2,1,0,15,Sunday,5.0,10
1739,Male,18,Toronto,Canada,69,3,2,1,0,8,Saturday,2.1,47
1740,Male,30,Melbourne,Australia,176,21,12,8,1,18,Tuesday,6.0,79
1741,Female,20,Montreal,Canada,172,16,12,7,0,16,Wednesday,32.3,19
1742,Male,19,Chennai,India,176,13,6,2,0,21,Sunday,22.0,70
1743,Female,31,Hamburg,Germany,183,26,18,10,1,14,Tuesday,27.3,26
1744,Male,27,Mumbai,India,89,5,4,2,0,5,Friday,40.5,47
1745,Male,19,Vancouver,Canada,68,9,4,1,0,21,Thursday,4.6,51
